ACAD Sample Number,Genetic Sex,Sample QC'd in Online db & lab work files?,Extraction,Est. Amt. of Extract left,Bone left?,PCR,LibraryPrep,Est. Amt. of Post-Bst library left in tram barn,P5 Adapter Sequence,P7 Adapter Sequence,Tapestation File,Post-cleanup Concentration,Shotgun Sequencing Run,Sequencing Index,Shotgun Screening %Endogenous,Shotgun Screening %Clonality,Est. Amt. of PCR-amplified Library left in Darling,Capture Mito,Tapestation File,Post-cleanup Concentration,Est. Amt. of cleaned capture product left,WMG Capture Sequencing Run,Sequencing Index,Capture 10k,Tapestation File,Post-cleanup Concentration,Est. Amt. of cleaned capture product left,SNP Capture Sequencing Run,Sequencing Index,WMG?,Sample Number,Group Number,Sample Description,Category of Sample,Extracted By/Date,ACAD Location,Sample Number,Group Number,Sample Description,Category of Sample,Extracted By/Date,ACAD Location,Date of entry into ACAD,ACAD Location,Sample Number,ABC/Oxford Sample Number,Group Number,Sample Description,Genus,Species,Sub species,Category of Sample,Sample Details,Sample Notes,Region,Country,State,Locality,Specific Location,Latitude,Longitude,How location was obtained,Datum,Collection Details,Collection Notes,Date Collected,Collected by,Quality,Museum Name,Museum Accession Number,Sampled by,Date Sampled,ACAD Location,Carbon Date,Mismatch reason,Extracted By/ Date,Date of entry into ACAD,Import permit #,Notes,Sample repatriated,Bone left?,DNA extract?,Museum,Accn. No.,Radiocarbon Accn. No.,Age ,Cal,SE,N/S,Genbank #,# gens,Sample Reference,Date Source,Centre,Centre_num,Stage,Date,Error,OxCal4.2 Int13 Mean calBP,del13      ,del15      ,Sample Reference,Centre,Centre_num,Date,Error,del13      ,del15      ,Centre,Centre_num,Date,Error,del13      ,del15      ,Shapiro?,Shapiro Success?
17330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACS1279,GP0502,Bison petrosal,Bone,,ACAD 4C - bag on shelf labelled GP502,ACS1279,GP0502,Bison petrosal,Bone,,ACAD 4C - bag on shelf labelled GP502,05.08.15,17330,ACS1279,,GP0502,Bison petrosal,Bison,Bison,sp,Bone,"Petrosal from skull with infected head puncture, Canyon Ck","Stuart Schmidt house, Canyon Ck?, Very old individual - est. 18 years. Bone growth over wound, which punctured through into airbag like structures under top plate of skull. Thin sheet of bone covered sinus/vein track winding down top of head. ",,Canada,Yukon,"Canyon Ck, ? Upper",,63.8319444,-139.0458333,From Yukon Placer Mining Industry 2007-2009,,,,,,3/4,,,AC/KM,10/7/15,ACAD 4C - bag on shelf labelled GP502,,,0,05.08.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACS1280,GP0502,Bison skull infection,Bone,,ACAD 4C - bag on shelf labelled GP502,ACS1280,GP0502,Bison skull infection,Bone,,ACAD 4C - bag on shelf labelled GP502,05.08.15,17331,ACS1280,,GP0502,Bison skull infection,Bison,Bison,sp,Bone,"Bone sample from infected head puncture ACS 1279, Canyon Ck","Bone from around head puncture. Lumpy regrowth. Stuart Schmidt house, Canyon Ck?, Very old individual - est. 18 years. Bone growth over wound, which punctured through into airbag like structures under top plate of skull. Thin sheet of bone covered sinus/vein track winding down top of head. ",,Canada,Yukon,"Canyon Ck, ? Upper",,63.8319444,-139.0458333,From Yukon Placer Mining Industry 2007-2009,,,,,,2/4,,,AC/KM,10/7/15,ACAD 4C - bag on shelf labelled GP502,,,0,05.08.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACS1281,GP0502,Bison skull infection,Bone,,ACAD 4C - bag on shelf labelled GP502,ACS1281,GP0502,Bison skull infection,Bone,,ACAD 4C - bag on shelf labelled GP502,05.08.15,17332,ACS1281,,GP0502,Bison skull infection,Bison,Bison,sp,Bone,"Bone sample from thin plate regrowth under infected head puncture ACS 1279, Canyon Ck","Bone from thin sheet regrown down head from wound location. mm thick sheet. Stuart Schmidt house, Canyon Ck?, Very old individual - est. 18 years. Bone growth over wound, which punctured through into airbag like structures under top plate of skull. Thin sheet of bone covered sinus/vein track winding down top of head. ",,Canada,Yukon,"Canyon Ck, ? Upper",,63.8319444,-139.0458333,From Yukon Placer Mining Industry 2007-2009,,,,,,1-2/4,,,AC/KM,10/7/15,ACAD 4C - bag on shelf labelled GP502,,,0,05.08.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACS1283,GP0502,Bison petrosal,Bone,,ACAD 4C - bag on shelf labelled GP502,ACS1283,GP0502,Bison petrosal,Bone,,ACAD 4C - bag on shelf labelled GP502,05.08.15,17334,ACS1283,,GP0502,Bison petrosal,Bison,Bison,sp,Bone,Petrosal from skull in Schmidt sleeping Quarters. Quartz Ck >20 years ago. No horn sheath.,Petrosal from skull in Schmidt sleeping Quarters. Quartz Ck >20 years ago. No horn sheath. More than 20 years ago,,Canada,Yukon,Quartz Ck,,63.8166667,-139.0333333,From location description and Szpak et al. 2010,,,,,,3/4,,,AC/KM,10/7/15,ACAD 4C - bag on shelf labelled GP502,,,0,05.08.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACS1284,GP0502,Bison petrosal,Bone,,ACAD 4C - bag on shelf labelled GP502,ACS1284,GP0502,Bison petrosal,Bone,,ACAD 4C - bag on shelf labelled GP502,05.08.15,17335,ACS1284,,GP0502,Bison petrosal,Bison,Bison,sp,Bone,"Petrosal from skull in Schmidt barn, Quartz Ck","Back of skull only, dark brown staining. Quartz Ck area. ? Old",,Canada,Yukon,Quartz Ck?,,63.8166667,-139.0333333,From location description and Szpak et al. 2010,,,,,,3/4,,,AC/KM,10/7/15,ACAD 4C - bag on shelf labelled GP502,,,0,05.08.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACS1278,GP0502,Bison petrosal,Bone,,ACAD 4C - bag on shelf labelled GP502,ACS1278,GP0502,Bison petrosal,Bone,,ACAD 4C - bag on shelf labelled GP502,05.08.15,17336,ACS1278,,GP0502,Bison petrosal,Bison,Bison,sp,Bone,"Petrosal from whole skull, Canyon Ck","Nancy Schmidt house, Canyon Ck, summer 2014. Horn sheath shows about 9 years old. 2014",,Canada,Yukon,Canyon Ck ? upper,,63.8319444,-139.0458333,From Yukon Placer Mining Industry 2007-2009,,,,,,3/4,,,AC/KM,10/7/15,ACAD 4C - bag on shelf labelled GP502,,,0,05.08.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACS1288,GP0502,Bison petrosal,Bone,,ACAD 4C - bag on shelf labelled GP502,ACS1288,GP0502,Bison petrosal,Bone,,ACAD 4C - bag on shelf labelled GP502,05.08.15,17338,ACS1288,,GP0502,Bison petrosal,Bison ?,Bison ?,sp,Bone,"Petrosal found loose in stream, Little Blanche Ck",Jennifer's bison - eagle eyes picks up isolated petrosal in stream bed. Not sure what species though. Good preservation.,,Canada,Yukon,Little Blanche,,63.8161111,-139.05,Preece et al. 2000,,,,10/7/15,,2/4,,,AC/KM,10/7/15,ACAD 4C - bag on shelf labelled GP502,,,0,05.08.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACS1289,GP0502,Bison petrosal,Bone,,ACAD 4C - bag on shelf labelled GP502,ACS1289,GP0502,Bison petrosal,Bone,,ACAD 4C - bag on shelf labelled GP502,05.08.15,17339,ACS1289,,GP0502,Bison petrosal,Bison,Bison,sp,Bone,"Petrosal from skull, Little Blanche Ck","Miles Carlson shed - big spread, with horn sheaths. About 10 years old, 1.23m at widest poiint, 1m tip to tip. 36cm eye socker widest point. ",,Canada,Yukon,Little Blanche,,63.8161111,-139.05,Preece et al. 2000,,,,,,3/4,,,AC/KM,10/7/15,ACAD 4C - bag on shelf labelled GP502,,,0,05.08.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACS1312,GP0503,Bison petgrosal,Bone,,ACAD 4C - bag on shelf labelled GP502,ACS1312,GP0503,Bison petgrosal,Bone,,ACAD 4C - bag on shelf labelled GP502,05.08.15,17343,ACS1312,,GP0503,Bison petgrosal,Bison,Bison,alaskensis,Bone,"Petrosal, complete skull, American Falls","On display - medium? skull in series - Alaskan-type bison. Cedar Butte Basalt flow trapped Snake River, creating American Falls Lake. Specimens under lake in river gravels, so greater than 72 kyr based on K/Ar date (Scott 1982). Earlier dating attempt had 110 +/- 19 kyr (Anderson 1975).",,USA,Idaho,American Falls,GigantoBison Bay? Check Mary,42.786786,-112.867276,GE*,,,,,,1-2/4,,IMNH 714/40119,AC/KM,16/7/15,ACAD 4C - bag on shelf labelled GP502,,,0,05.08.15,,"Specimen described in Pinsof (1991) A cranium  of  Bison alaskensis (Mammalia: Artiodactyla: Bovidae) and comments on fossil bison diversity in the American Falls Area, southeastern Idaho. J. of Vertebrate Paleontology 11:509-514",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACS1313,GP0503,Bison petgrosal,Bone,,ACAD 4C - bag on shelf labelled GP503,ACS1313,GP0503,Bison petgrosal,Bone,,ACAD 4C - bag on shelf labelled GP503,05.08.15,17344,ACS1313,,GP0503,Bison petgrosal,Bison,Bison,athabascae,Bone,"Petrosal, complete skull, American Falls - recent","On display - small? skull in series - conventional bison. Recent specimen. Cedar Butte Basalt flow trapped Snake River, creating American Falls Lake. Specimens under lake in river gravels, so greater than 72 kyr based on K/Ar date (Scott 1982). Earlier dating attempt had 110 +/- 19 kyr (Anderson 1975).",,USA,Idaho,American Falls,Site unknown? Check Mary Thomson,42.786786,-112.867276,GE*,,,,,,4/4,,IMNH R2265,AC/KM,16/7/15,ACAD 4C - bag on shelf labelled GP503,,,0,05.08.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17345,,,BOV21.08/BOV33.1-5,,,+,BLP25.08,,,,,,,,,,,BHC10.10/BHC12.02/BHC12.06,,,,,,BHC08.10,,,,SNPs,,Y-100%,ACS1314,GP0503,Bison petrosal,Bone,,ACAD 4C - bag on shelf labelled GP503,ACS1314,GP0503,Bison petrosal,Bone,,ACAD 4C - bag on shelf labelled GP503,05.08.15,17345,ACS1314,,GP0503,Bison petrosal,Bison,Bison,sp,Bone,"Petrosal, partial skull, Wasden Site","Dun and eroded. Archaeological site, cave and seasonal seep/trap. Around 60 bison individuals in seep between 8-9 kyr - suggest entrapment, not jump.",,USA,Idaho,Wasden Site,,43.537037,-112.425,Estimated from Butler 1978,,,,,,3/4,,IMNH 80 524,AC/KM,16/7/15,ACAD 4C - bag on shelf labelled GP503,,,BOV21.08,05.08.15,,,,,,,,,,,,,,,ACS1314,ACAD db,OxA,34567,Holocene,8192,38,9147,-18.3,8.2,,,,,,,,,,,,,,,
17346,,,BOV21.09,,,+,BLP25.09,,,,,,,,,,,BHC10.11/BHC13.04,,,,,,BHC08.11,,,,SNPs,,Y-100%,ACS1315,GP0503,Bison petrosal,Bone,,ACAD 4C - bag on shelf labelled GP503,ACS1315,GP0503,Bison petrosal,Bone,,ACAD 4C - bag on shelf labelled GP503,05.08.15,17346,ACS1315,,GP0503,Bison petrosal,Bison,Bison,sp,Bone,"Petrosal, partial skull, Wasden Site","Dun and eroded. Archaeological site, cave and seasonal seep/trap. Around 60 bison individuals in seep between 8-9 kyr - suggest entrapment, not jump.",,USA,Idaho,Wasden Site,,43.537037,-112.425,Estimated from Butler 1978,,,,,,3/4,,IMNH 83 804,AC/KM,16/7/15,ACAD 4C - bag on shelf labelled GP503,,,BOV21.09,05.08.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17347,,,BOV21.10/BOV38.08,,,+,BLP25.10/BLP50.20,,,,,,,,,,,BHC10.12,,,,,,BHC08.12,,,,SNPs,,Y (RE-EXTRACT),ACS1316,GP0503,Bison petrosal,Bone,,ACAD 4C - bag on shelf labelled GP503,ACS1316,GP0503,Bison petrosal,Bone,,ACAD 4C - bag on shelf labelled GP503,05.08.15,17347,ACS1316,,GP0503,Bison petrosal,Bison,Bison,sp,Bone,"Petrosal, partial skull, Wasden Site","Juvenile, dun and eroded. Archaeological site, cave and seasonal seep/trap. Around 60 bison individuals in seep between 8-9 kyr - suggest entrapment, not jump.",,USA,Idaho,Wasden Site,,43.537037,-112.425,Estimated from Butler 1978,,,,,,3/4,,IMNH 83 802,AC/KM,16/7/15,ACAD 4C - bag on shelf labelled GP503,,,BOV21.10,05.08.15,,,,,,,,,,,,,,,ACS1316,ACAD db,OxA,34974,Holocene,378,27,399,-18.7,,ACAD db,OxA,34568,331,23,-18.4,7.7,,,,,,,,
17348,,,BOV21.11,,,+,BLP25.11,,,,,,,,,,,BHC10.13/BHC14.05,,,,,,BHC08.13,,,,SNPs,,Y-100%,ACS1317,GP0503,Loose Bison petrosal,Bone,,ACAD 4C - bag on shelf labelled GP503,ACS1317,GP0503,Loose Bison petrosal,Bone,,ACAD 4C - bag on shelf labelled GP503,05.08.15,17348,ACS1317,,GP0503,Loose Bison petrosal,Bison,Bison,sp,Bone,"Isolated petrosal, Wasden Site","Dun and eroded. Archaeological site, cave and seasonal seep/trap. Around 60 bison individuals in seep between 8-9 kyr - suggest entrapment, not jump.",,USA,Idaho,Wasden Site,,43.537037,-112.425,Estimated from Butler 1978,,,,,,,,,AC/KM,16/7/15,ACAD 4C - bag on shelf labelled GP503,,,BOV21.11,05.08.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17349,,,BOV21.05,,,-,BLP25_05,,,,,,,,,,,BHC13.03,,,,,,BHC08.07,,,,Shotgun,,,ACS1318,GP0503,Bison petrosal,Bone,,ACAD 4C - bag on shelf labelled GP503,ACS1318,GP0503,Bison petrosal,Bone,,ACAD 4C - bag on shelf labelled GP503,05.08.15,17349,ACS1318,,GP0503,Bison petrosal,Bison,Bison,latifrons,Bone,"Petrosal, complete skull, American Falls","Mary Lou' although actually a make bison. From GigantoBison Bay, enormous skull see photos",,USA,Idaho,American Falls,GigantoBison Bay,42.786786,-112.867276,GE*,,,,,,1-2/4,,IMNH 48001/1770,AC/KM,16/7/15,ACAD 4C - bag on shelf labelled GP503,,,BOV21.05,05.08.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17350,,,BOV21.06,,,-,BLP25.06,,,,,,,,,,,BHC10.08/BHC14.03,,,,,,BHC08.08,,,,WMG,,Y-85%+,ACS1319,GP0503,Bison latifrons petgrosal,Bone,,ACAD 4C - bag on shelf labelled GP503,ACS1319,GP0503,Bison latifrons petgrosal,Bone,,ACAD 4C - bag on shelf labelled GP503,05.08.15,17350,ACS1319,,GP0503,Bison latifrons petgrosal,Bison,Bison,latifrons,Bone,"Petrosal, complete skull, American Falls","Junior' although not Mary Lou's son. From GigantoBison Bay, enormous skull see photos",,USA,Idaho,American Falls,GigantoBison Bay,42.786786,-112.867276,GE*,,,,,,1-2/4,,IMNH 48001/2457,AC/KM,16/7/15,ACAD 4C - bag on shelf labelled GP503,,,BOV21.06,05.08.15,,,,,,,,,,,,,,,,,,,,Submitted,,,,,,,,,,,,,,,,,,,
17351,,,BOV25.10,,,contaminated?,,,,,,,,,,,,,,,,,,,,,,,,,ACS1320,GP0503,"Bison petrosal,",Bone,,ACAD 4C - bag on shelf labelled GP503,ACS1320,GP0503,"Bison petrosal,",Bone,,ACAD 4C - bag on shelf labelled GP503,05.08.15,17351,ACS1320,,GP0503,"Bison petrosal,",Bison,Bison,latifrons,Bone,"Petrosal, skull base, American Falls","Small individual - ?latifrons. Mottled white section within dark brown outer petrosal. Striking difference with surrounding bone. Shattered bone, destroyed crystal plane.",,USA,Idaho,American Falls,GigantoBison Bay,42.786786,-112.867276,GE*,,,,,,2/4,,IMNH 65003/28892,AC/KM,16/7/15,ACAD 4C - bag on shelf labelled GP503,,,BOV25.10,05.08.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17352,,,BOV25.11,,,contaminated?,,,,,,,,,,,,,,,,,,,,,,,,,ACS1321,GP0503,"Bison petrosal,",Bone,,ACAD 4C - bag on shelf labelled GP503,ACS1321,GP0503,"Bison petrosal,",Bone,,ACAD 4C - bag on shelf labelled GP503,05.08.15,17352,ACS1321,,GP0503,"Bison petrosal,",Bison,Bison,sp?,Bone,"Petrosal, skull base, American Falls","Putative latifrons, but small individual. ",,USA,Idaho,American Falls,GigantoBison Bay,42.786786,-112.867276,GE*,,,,,,1-2/4,,IMNH 50001/16067,AC/KM,16/7/15,ACAD 4C - bag on shelf labelled GP503,,,BOV25.11,05.08.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17353,,,BOV25.12,,,contaminated?,,,,,,,,,,,,,,,,,,,,,,,,,ACS1322,GP0503,B son ?sp athabasque (n ot large),Bone,,ACAD 4C - bag on shelf labelled GP503,ACS1322,GP0503,B son ?sp athabasque (n ot large),Bone,,ACAD 4C - bag on shelf labelled GP503,05.08.15,17353,ACS1322,,GP0503,B son ?sp athabasque (n ot large),Bison,Bison,sp?,Bone,"Petrosal, skull base, American Falls","Upper layers, not GigantoBison Bay",,USA,Idaho,American Falls,Upper Layers,42.9642857,-112.825,Estimated from Butler 1978,,,,,,,,IMNH 52002/47729,AC/KM,16/7/15,ACAD 4C - bag on shelf labelled GP503,,,BOV25.12,05.08.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17362,,,Get notes from Kieren,,,,Get notes from Kieren,,,,,,,,,,,,,,,,,,,,,Get notes from Kieren,,Y-85%+,ACS1331,GP0503,"Ungual phalanx. 500-505W, 475-485N, 1495.7 ele, red brown layer",Bone,,ACAD 4C - bag on shelf labelled GP503,ACS1331,GP0503,"Ungual phalanx. 500-505W, 475-485N, 1495.7 ele, red brown layer",Bone,,ACAD 4C - bag on shelf labelled GP503,05.08.15,17362,ACS1331,,GP0503,"Ungual phalanx. 500-505W, 475-485N, 1495.7 ele, red brown layer",Ungulate,,,Bone,"Ungual phalanx. 500-505W, 475-485N, 1495.7 ele, red brown layer",,,USA,Wyoming,Natural Trap Cave,,,,,,,,7/18/2015,,2-3/4,,,AC,7/18/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACS1333,GP0503,Cow/bison metapodial,Bone,,ACAD 4C - bag on shelf labelled GP503,ACS1333,GP0503,Cow/bison metapodial,Bone,,ACAD 4C - bag on shelf labelled GP503,05.08.15,17364,ACS1333,,GP0503,Cow/bison metapodial,Bison,Bison,bison,Bone,"limb bone, modern bison or cow?","Pee area, surface layers - Julie found. Cow?",,USA,Wyoming,Natural Trap Cave,Natural Trap Cave,44.973333,-108.193056,Estimated from locality description (coordinates for Natural Trap Cave according to Wikipedia),WGS84,,,18/7/15,,4/4,,,AC,18/7/15,ACAD 4C - bag on shelf labelled GP503,,,0,05.08.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACS1334,GP0503,Juvenile bison metatarsal,Bone,,ACAD 4C - bag on shelf labelled GP503,ACS1334,GP0503,Juvenile bison metatarsal,Bone,,ACAD 4C - bag on shelf labelled GP503,05.08.15,17365,ACS1334,,GP0503,Juvenile bison metatarsal,Bison,Bison,bison,Bone,"metapodial, juvenile bison","Light brown, 495-500W, 510-515N, 1494.65 ele. Dark thin red layer.",,USA,Wyoming,Natural Trap Cave,Natural Trap Cave,44.973333,-108.193056,Estimated from locality description,WGS84,,,24/7/15,,3/4,,,AC,24/7/15,ACAD 4C - bag on shelf labelled GP503,,,0,05.08.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17366,,,Get notes from Kieren,,,,Get notes from Kieren,,,,,,,,,,,,,,,,,,,,,Get notes from Kieren,,Y-85%+,ACS1335,GP0503,Jmuvenile biuson metapodial,Bone,,ACAD 4C - bag on shelf labelled GP503,ACS1335,GP0503,Jmuvenile biuson metapodial,Bone,,ACAD 4C - bag on shelf labelled GP503,05.08.15,17366,ACS1335,,GP0503,Jmuvenile biuson metapodial,Bison,Bison,bison,Bone,"metapodial, juvenile bison","Light brown, slightly leached, smaller Ind than 1334. ? Holocene.",,USA,Wyoming,Natural Trap Cave,Natural Trap Cave,44.973333,-108.193056,Estimated from locality description,WGS84,,,25/7/15,,2/4,,,AC,25/7/15,ACAD 4C - bag on shelf labelled GP503,,,0,05.08.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACS1336,GP0503,Large femur,Bone,,ACAD 4C - bag on shelf labelled GP503,ACS1336,GP0503,Large femur,Bone,,ACAD 4C - bag on shelf labelled GP503,05.08.15,17367,ACS1336,,GP0503,Large femur,Bison Horse,Bison Equus,?,Bone,"Large femur, bison or horse","THW zone, 520-525W, 480-485N, 40 cm below top of layer 3B",,USA,Wyoming,Natural Trap Cave,Natural Trap Cave,44.973333,-108.193056,Estimated from locality description,WGS84,,,25/7/15,,1-2/4,,,AC,25/7/15,ACAD 4C - bag on shelf labelled GP503,,,0,05.08.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACS1338,GP0503,Bison phalanx,Bone,,ACAD 4C - bag on shelf labelled GP503,ACS1338,GP0503,Bison phalanx,Bone,,ACAD 4C - bag on shelf labelled GP503,05.08.15,17369,ACS1338,,GP0503,Bison phalanx,Bison,Bison,bison,Bone,Phalange,"Light tan, 495-500W, 510-515N, 1494.65 ele, thin dark red layer",,USA,Wyoming,Natural Trap Cave,Natural Trap Cave,44.973333,-108.193056,Estimated from locality description,WGS84,,,25/7/15,,3/4,,,AC,25/7/15,ACAD 4C - bag on shelf labelled GP503,,,0,05.08.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACS1342,GP0503,Bison radius,Bone,,ACAD 4C - bag on shelf labelled GP503,ACS1342,GP0503,Bison radius,Bone,,ACAD 4C - bag on shelf labelled GP503,05.08.15,17373,ACS1342,,GP0503,Bison radius,Bison,Bison,bison,Bone,Radius,"  500-505W, 480N (on line), 1495.63 ele, light tan ?Holocene, Red layer = ? Holocene  ",,USA,Wyoming,Natural Trap Cave,Natural Trap Cave,44.973333,-108.193056,Estimated from locality description,WGS84,,,25/7/15,,3/4,,,AC,25/7/15,ACAD 4C - bag on shelf labelled GP503,,,0,05.08.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACS1343,GP0503,Bison cannon bone + tooth,Bone,,ACAD 4C - bag on shelf labelled GP503,ACS1343,GP0503,Bison cannon bone + tooth,Bone,,ACAD 4C - bag on shelf labelled GP503,05.08.15,17374,ACS1343,,GP0503,Bison cannon bone + tooth,Bison,Bison,bison,Bone,Cannon bone,"Light tan, 500-505W, 480-485N, 1495.62 ele, red layer =? Holocene",,USA,Wyoming,Natural Trap Cave,Natural Trap Cave,44.973333,-108.193056,Estimated from locality description,WGS84,,,22/7/15,,3/4,,,AC,22/7/15,ACAD 4C - bag on shelf labelled GP503,,,0,05.08.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACS1347,GP0503,Bison? Pelvis,Bone,,ACAD 4C - bag on shelf labelled GP503,ACS1347,GP0503,Bison? Pelvis,Bone,,ACAD 4C - bag on shelf labelled GP503,05.08.15,17378,ACS1347,,GP0503,Bison? Pelvis,Bison ?,Bison,bison,Bone,Pelvis,"500-505W, 480-485N, 1495.62 ele, red layer",,USA,Wyoming,Natural Trap Cave,Natural Trap Cave,44.973333,-108.193056,Estimated from locality description,WGS84,,,21/7/15,,3/4,,,AC,21/7/15,ACAD 4C - bag on shelf labelled GP503,,,0,05.08.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACS1355,GP0503,Bison ? Limb bone,Bone,,ACAD 4C - bag on shelf labelled GP503,ACS1355,GP0503,Bison ? Limb bone,Bone,,ACAD 4C - bag on shelf labelled GP503,05.08.15,17385,ACS1355,,GP0503,Bison ? Limb bone,Bison ?,Bison,bison,Bone,Limb bone frag,"Very good preservation, ? Holocene, 69cm SE corner of test pit",,USA,Wyoming,Natural Trap Cave,Natural Trap Cave,44.973333,-108.193056,Estimated from locality description,WGS84,,,27/7/15,,3-4/4,,,AC,27/7/15,ACAD 4C - bag on shelf labelled GP503,,,0,05.08.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17470,,,BOV16.06,,,,BLP39.17,,,,,,,,,,,,,,,,,,,,,Shotgun,,,384BP,505,,Bone,ALvL/HH 21/10/15,ACAD 4C - Bison Poland/France,384BP,505,,Bone,ALvL/HH 21/10/15,ACAD 4C - Bison Poland/France,8/18/2015,17470,384BP,,505,European Bison,Bison,bonasus/ priscus,,,,skull,Siberia,Russia,,Chukotka," Bilibinsk district, v.Dal'niyi",65.629835,171.695216,,,,,,"E. Hofman-KamiÅ""ska, R. Kowalczyk",,The National Museum of Natural History of NAS Dep. of vertebrate paleozoology V.A.Topachevsky Paleontological Museum) in Kiev (PhD Krakhmalnaya Tatiana Victorovna),,"E. Hofman-KamiÅ""ska",8/3/2015,,,,BOV16.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17488,,,BOV20.06,,,,BLP24.06,,,,,,,,,,,,,,,,,,,,,,,,451Bp,505,,Bone,ALvL/HH 24/11/15,ACAD 4C - Bison Poland/France,451Bp,505,,Bone,ALvL/HH 24/11/15,ACAD 4C - Bison Poland/France,8/18/2015,17488,451Bp,,505,Steppe bison,Bison,priscus,,,,horn,Siberia,Russia,,Chukotka," Bilibinsk district, v.Dal'niyi",65.629835,171.695216,,,,,,"E. Hofman-KamiÅ""ska, R. Kowalczyk",,The National Museum of Natural History of NAS Dep. of vertebrate paleozoology V.A.Topachevsky Paleontological Museum) in Kiev (PhD Krakhmalnaya Tatiana Victorovna),2,"E. Hofman-KamiÅ""ska",8/3/2015,,,,BOV20.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
